"municipality","party","in_2012","in_2016","soc_spend","margin","treat"
179,"center",44.7279590985272,35.1322563213762,36.3774987368379,9.65043181087822,1
180,"left",35.9517381561454,37.102880619932,36.9648284534924,-2.52570658223704,0
180,"center",38.4774447383825,37.9651006904896,38.013844343368,2.52570658223704,1
181,"right",42.0640015485696,39.7469132521655,35.9499392530415,12.0427917677443,1
181,"center",30.0212097808253,35.051539731212,38.2509024592582,-12.0427917677443,0
182,"center",40.6315341079608,36.3087662879843,37.7725328458473,0.139335170388222,1
182,"left",40.4921989375725,39.3467073363718,38.2118087331764,-0.139335170388222,0
183,"left",36.456401576288,49.232312013628,45.7649869576562,3.196078321198,1
183,"right",33.26032325509,44.6374549311586,44.2276080721058,-3.196078321198,0
184,"center",32.2046450141352,35.8465101919137,35.8905395539477,-11.5838730277028,0
184,"right",43.788518041838,36.8329164374154,39.6700376679655,11.5838730277028,1
185,"center",34.1765449591912,39.2100152897183,36.022687292425,1.01510894950479,1
185,"right",33.1614360096864,36.004980270518,38.5392338898964,-1.01510894950479,0
186,"right",38.9906055678148,39.9735340871848,38.1678742531221,7.00046216603369,1
186,"left",31.9901434017811,39.9302390764933,38.449522202136,-7.00046216603369,0
187,"center",41.0725411574822,36.0787111206446,35.0120717496611,0.177077874541283,1
187,"right",40.8954632829409,35.8890469826292,35.255827299552,-0.177077874541283,0
188,"left",32.3092190735042,35.1793544914108,35.3357551654335,-4.00489074876532,0
188,"right",36.3141098222695,37.9657861636952,35.2756154478993,4.00489074876532,1
189,"right",37.2237559547648,36.3132300612051,38.2340382784605,1.4278041513171,1
189,"left",35.7959518034477,39.5459640317131,37.2946110542398,-1.4278041513171,0
190,"right",34.1163603728637,35.5590735771693,37.0949524047319,-0.612767932470888,0
190,"center",34.7291283053346,25.8486026048195,26.3049830833916,0.612767932470888,1
191,"right",33.7934377463534,NA,NA,-0.988656475674361,0
191,"center",34.7820942220278,25.2838199923281,22.7941304596607,0.988656475674361,1
192,"right",34.285246959189,35.8525446662679,38.560875474941,1.15966586396098,1
192,"left",33.125581095228,39.3075690465048,39.6972287073731,-1.15966586396098,0
193,"center",35.3996242652647,37.9398456471972,35.4359858238604,1.12723371712491,1
193,"left",34.2723905481398,37.3191858420614,35.2045137539972,-1.12723371712491,0
194,"left",42.2102363978047,48.779115997022,45.2724269311875,10.6348522589542,1
194,"right",31.5753841388505,42.151895953808,43.475637556985,-10.6348522589542,0
195,"right",42.1475822408684,39.6528302645311,36.6493760002777,0.940392542397603,1
195,"center",41.2071896984708,36.1518867185805,39.5191198028624,-0.940392542397603,0
196,"left",31.6873230272904,37.6402327755932,39.7844846535008,-12.0689769939054,0
196,"center",43.7563000211958,38.77364421729,39.4901777349878,12.0689769939054,1
197,"center",32.6624096324667,37.9493179731071,37.4872326524928,-3.42041546478868,0
197,"right",36.0828250972554,36.5241721644998,37.6521628850605,3.42041546478868,1
198,"left",37.4446328531485,45.3938930935692,45.5023416469339,4.94532455457374,1
198,"right",32.4993082985748,44.1994988080114,40.6191507684998,-4.94532455457374,0
199,"center",44.9579670780804,35.7582346606068,36.6137905593496,9.59683237597346,1
199,"right",35.3611347021069,38.6477313726209,38.5222053376492,-9.59683237597346,0
200,"center",42.6816383900587,36.2791755096987,35.5483107932378,6.85199257568456,1
200,"left",35.8296458143741,37.5717585580423,39.4487589306664,-6.85199257568456,0
201,"center",30.4536714102142,32.867850439623,41.6497539053671,-12.0706619520206,0
201,"left",42.5243333622348,47.6844247127883,49.1770875942893,12.0706619520206,1
202,"left",37.5404685130343,48.7558776908554,48.8808069226798,5.85491046425886,1
202,"center",31.6855580487754,10.9430926349014,12.9052929945756,-5.85491046425886,0
203,"left",43.2819173822645,49.9852397898212,49.9669256049674,5.13049139175564,1
203,"right",38.1514259905089,41.1224302807823,38.7662871479988,-5.13049139175564,0
204,"left",31.0343354707584,35.1331016258337,35.1322906906717,-10.457043768838,0
204,"center",41.4913792395964,39.3851908668876,36.543384186225,10.457043768838,1
205,"center",31.7865884886123,37.3751666499302,43.5236874842085,-12.5488160352688,0
205,"left",44.3354045238812,47.8113840101287,45.3515838680323,12.5488160352688,1
206,"left",33.2385107560549,38.2086475368124,38.5436102014501,-1.11754325451329,0
206,"center",34.3560540105682,25.2766237477772,25.26745733805,1.11754325451329,1
207,"center",33.7098681391217,34.3394805015996,32.639932312537,-7.39739861455746,0
207,"left",41.1072667536791,47.6365716196597,48.2394651614595,7.39739861455746,1
208,"right",44.6648743841797,36.772857257165,39.2528226855211,9.00112003320828,1
208,"center",35.6637543509714,37.2278900025412,39.1235110000707,-9.00112003320828,0
209,"left",36.1783834942617,39.2309978546109,35.5851266416721,-2.11295043700375,0
209,"right",38.2913339312654,37.6962670870125,35.2774198714178,2.11295043700375,1
210,"right",40.2995560714044,38.134127886733,38.4718486329075,0.73347125435248,1
210,"left",39.5660848170519,36.9476324913558,39.1580929257907,-0.73347125435248,0
211,"right",39.256282862043,36.6057794785593,36.3069010165054,-1.44777509733103,0
211,"center",40.704057959374,36.1485789960716,37.4036508006975,1.44777509733103,1
212,"center",38.6502160399687,36.0319309600163,39.1162894375157,2.28462420869619,1
212,"left",36.3655918312725,37.227591589326,39.8209635412786,-2.28462420869619,0
213,"center",34.7147752752062,39.3011432490312,37.2825982968789,0.656389890937135,1
213,"right",34.0583853842691,21.4783704606816,22.9292214487214,-0.656389890937135,0
214,"center",43.7370841170195,39.5625554514118,35.0690563744865,2.85652174148709,1
214,"left",40.8805623755325,35.1781704486348,36.0340096103027,-2.85652174148709,0
215,"left",35.6708687427454,48.0227931053378,49.5569389371667,3.49487467785366,1
215,"center",32.1759940648917,20.4234646745026,9.51460692356341,-3.49487467785366,0
216,"center",37.720330824377,38.4433878178243,35.4647442849819,5.57762521784753,1
216,"right",32.1427056065295,36.8974402127787,35.8580291981343,-5.57762521784753,0
217,"right",31.598668898223,38.8161797623616,37.2155138663948,-6.01467256550677,0
217,"center",37.6133414637297,39.4399670744315,36.0561158077326,6.01467256550677,1
218,"right",30.7286321127322,39.4296124577522,38.9336325402837,-8.05197549401782,0
218,"center",38.78060760675,25.1443272235338,23.1353573815431,8.05197549401782,1
219,"center",33.9500276895706,36.2077720370144,39.5791618921794,0.361593421548605,1
219,"left",33.588434268022,26.823135005543,24.3798302882351,-0.361593421548605,0
220,"center",37.6215181464795,38.136829289142,35.3189504868351,-3.2192288513761,0
220,"right",40.8407469978556,35.7345232414082,37.3305111541413,3.2192288513761,1
221,"center",43.1664354982786,38.5058928583749,38.4657698811498,9.41455771448091,1
221,"right",33.7518777837977,37.3104527022224,36.9073167489842,-9.41455771448091,0
222,"center",41.0561314132065,35.8234298112802,35.038113836199,6.44973307033069,1
222,"right",34.6063983428758,35.9463461383712,38.3544880524278,-6.44973307033069,0
223,"left",35.7024466688745,45.5624104803428,48.9057727076579,2.22407895955257,1
223,"right",33.4783677093219,37.8917682822794,38.391040393617,-2.22407895955257,0
224,"center",44.6073767635971,37.1658642531838,38.6422653554473,13.0537054140586,1
224,"left",31.5536713495385,35.411456405418,35.1825339451898,-13.0537054140586,0
225,"right",40.0861996610183,37.6797560532577,38.672979385592,5.27898945263587,1
225,"left",34.8072102083825,38.3510103833396,35.8133858174551,-5.27898945263587,0
226,"center",35.4811189987231,35.8509937382769,39.6779422310647,2.40901875658892,1
226,"left",33.0721002421342,27.0965013082605,23.1864746916108,-2.40901875658892,0
227,"center",36.6944438475184,36.4630810928065,37.3638136917725,2.2434977022931,1
227,"left",34.4509461452253,38.9939615584444,39.4648225919809,-2.2434977022931,0
228,"right",35.8265193086118,39.5207945967559,39.4415319489781,-8.42191089643165,0
228,"center",44.2484302050434,38.9976128714625,39.8351627064403,8.42191089643165,1
229,"center",36.3860919547733,37.8667202522047,37.6414976373781,-1.29060709266923,0
229,"right",37.6766990474425,39.2222566122655,39.9939505185466,1.29060709266923,1
230,"right",42.8571265772916,43.3858865536749,31.5158019247465,-1.97034420794807,0
230,"left",44.8274707852397,46.6333537816536,46.071652348619,1.97034420794807,1
231,"center",41.013466125587,37.4241632129997,35.6694544199854,2.4997443635948,1
231,"right",38.5137217619922,39.7423210693523,38.0576181504875,-2.4997443635948,0
232,"center",36.801445693709,39.1041060246062,39.5101347274613,1.22961756773293,1
232,"left",35.571828125976,35.8110081637278,36.0953046474606,-1.22961756773293,0
233,"left",35.0192621152382,35.1514753699303,39.3047937797382,-7.9568696510978,0
233,"center",42.976131766336,39.554374703439,38.3989469055086,7.9568696510978,1
234,"right",38.3410549093969,35.6445267482195,38.2155336113647,3.92912010778673,1
234,"left",34.4119348016102,36.3003808225039,39.2233111266978,-3.92912010778673,0
235,"center",31.0507043148391,38.6784195094369,33.9461867264472,-8.61144248396158,0
235,"left",39.6621467988007,48.9905590855051,46.6052042192314,8.61144248396158,1
236,"right",44.67900362215,36.5099459374323,38.9139099174645,11.7672425543424,1
236,"center",32.9117610678077,36.0447964095511,38.495711912401,-11.7672425543424,0
237,"center",36.9587121647783,38.5609980532899,37.2163801116403,-5.69560934090987,0
237,"right",42.6543215056881,36.0476899321657,36.0942387452815,5.69560934090987,1
238,"left",38.4497562423348,39.9318234983366,36.1336925986689,-4.49504307238385,0
238,"center",42.9447993147187,35.4606134956703,39.5795449055731,4.49504307238385,1
239,"right",34.3060004746076,31.0653973827139,35.4020291762426,-4.6929149015341,0
239,"left",38.9989153761417,45.2789847168606,48.8772984733805,4.6929149015341,1
240,"right",43.6332346312702,39.5079656282905,37.3436939669773,7.81561651965603,1
240,"center",35.8176181116141,36.6468587447889,37.3727233556565,-7.81561651965603,0
241,"left",32.9609791911207,NA,NA,-3.55360526009463,0
241,"right",36.5145844512153,29.3812491255812,22.9614130652044,3.55360526009463,1
242,"center",32.8874851972796,39.6490483474918,39.2489282356109,-9.42809923435561,0
242,"right",42.3155844316352,37.4678854341619,35.0688663928304,9.42809923435561,1
243,"left",33.672269184608,NA,NA,-0.728385103866458,0
243,"center",34.4006542884745,22.2695152182132,25.7432929705828,0.728385103866458,1
244,"right",41.8046901212074,36.4676263346337,36.1635217722505,7.61017764103599,1
244,"left",34.1945124801714,39.7138974629343,37.0088421611581,-7.61017764103599,0
245,"center",34.3489424698055,35.5127717345022,38.5401939204894,1.2729611992836,1
245,"right",33.0759812705219,36.9039608223829,39.4879941537511,-1.2729611992836,0
246,"left",34.6903044765349,36.092641169671,39.9197898013517,-10.2094092476182,0
246,"right",44.8997137241531,37.1793295629323,39.6679887757637,10.2094092476182,1
247,"right",42.1389920997899,39.7507794923149,37.2865511046257,10.0505824084394,1
247,"left",32.0884096913505,35.2665990905371,35.162541376194,-10.0505824084394,0
248,"right",38.7679765094072,41.9843279770575,44.7379646594636,-3.58537195133977,0
248,"left",42.3533484607469,46.3418433337938,45.4369349975605,3.58537195133977,1
249,"center",33.9671895036008,35.422961973818,37.163150748238,0.279841625597328,1
249,"left",33.6873478780035,27.3606951523107,26.913817304885,-0.279841625597328,0
250,"right",43.9524275204167,38.4573801024817,35.8904092374723,9.49434243491851,1
250,"left",34.4580850854982,39.4122701860033,39.0819795674179,-9.49434243491851,0
251,"center",35.9326777921524,36.9845606398303,38.1641266704537,2.95140164438635,1
251,"left",32.981276147766,39.6301029599272,38.6866727261804,-2.95140164438635,0
252,"left",34.7638652357273,45.2506920485757,45.8914981177077,1.27082228776999,1
252,"right",33.4930429479573,33.2740074801259,31.7858219319023,-1.27082228776999,0
253,"right",42.962210860569,40.2321097473614,31.0838573137298,-1.24335518921725,0
253,"left",44.2055660497863,45.7133046851959,45.6620849505998,1.24335518921725,1
254,"center",35.1169089891482,38.8807672583498,42.9827020536177,-8.0339115858078,0
254,"left",43.150820574956,48.3903499599546,48.0692937423009,8.0339115858078,1
255,"right",39.1182914259844,38.6047402350232,37.6646239007823,-2.86478069261648,0
255,"center",41.9830721186008,38.6756175325718,37.1986519149505,2.86478069261648,1
256,"right",35.2100158960093,35.032579049468,41.2714855629019,-7.96859796973877,0
256,"left",43.178613865748,49.3421256472357,48.7379896477796,7.96859796973877,1
257,"left",41.2140733748674,35.1305534667335,37.2271545964759,-2.66641553957015,0
257,"center",43.8804889144376,38.7095161597244,36.6346583445556,2.66641553957015,1
258,"left",44.8940777953248,45.467308673542,46.8506121041719,4.83535371953622,1
258,"right",40.0587240757886,34.4766702158377,41.310541828163,-4.83535371953622,0
259,"center",32.251496919198,37.304557885509,38.8917957362719,-5.47809803392738,0
259,"right",37.7295949531253,25.6751915824134,22.835811272962,5.47809803392738,1
260,"right",31.3000887678936,43.1855611437932,44.3767572739162,-8.33269232651219,0
260,"left",39.6327810944058,48.0327177816071,48.0752165126614,8.33269232651219,1
261,"center",40.7205032533966,36.9502028368879,39.8462987330277,7.62120653875172,1
261,"left",33.0992967146449,36.5711632557213,35.4183497885242,-7.62120653875172,0
262,"right",31.020967354998,44.560599219054,38.7891465188004,-7.0105620729737,0
262,"left",38.0315294279717,46.7212474194821,45.8498961071018,7.0105620729737,1
263,"left",35.5493407545146,47.3202645953279,47.2965282236692,0.705345362657681,1
263,"center",34.8439953918569,39.6738079711795,32.4760502427816,-0.705345362657681,0
264,"left",43.3682168880478,49.3108833651058,45.2082627255004,9.08240212476812,1
264,"right",34.2858147632796,36.9956382391974,39.0196363041177,-9.08240212476812,0
265,"right",30.6898759386968,NA,NA,-8.56666780542582,0
265,"center",39.2565437441226,23.7595921137836,27.4005627923179,8.56666780542582,1
266,"right",32.6579925650731,36.821414699778,32.4270008807071,-4.98633515671827,0
266,"left",37.6443277217913,49.8333016200922,46.4517555898055,4.98633515671827,1
267,"right",38.0073600984178,34.3184412391856,43.5691821295768,-2.676300391322,0
267,"left",40.6836604897399,45.8399823354557,46.2469053862151,2.676300391322,1
268,"right",42.7439464128111,37.3052815906703,39.3966285581701,4.20330092310905,1
268,"center",38.540645489702,35.4743558971677,38.9851354050916,-4.20330092310905,0
269,"center",43.6176049348433,39.5696265948936,38.5239790577907,3.54441431234591,1
269,"right",40.0731906224973,37.6824926224072,36.7575771524571,-3.54441431234591,0
270,"center",37.2751342691481,34.2750554238446,38.1782775856555,-7.07835290813819,0
270,"left",44.3534871772863,45.8688850782346,48.4381459001452,7.07835290813819,1
271,"center",33.317670871038,35.0689952680841,38.7200774031226,-1.6903769900091,0
271,"right",35.0080478610471,28.1156877533067,23.091777554946,1.6903769900091,1
272,"right",44.5594718295615,36.2577464769129,38.1013166427147,8.74802506528795,1
272,"center",35.8114467642736,38.6376816569827,37.2782824444585,-8.74802506528795,0
273,"left",42.2528439550661,48.902688624803,48.0161216214765,7.87091725389473,1
273,"right",34.3819267011713,36.0956648001447,42.1182207753882,-7.87091725389473,0
274,"center",33.48711802857,38.7889794062357,39.8392362706363,-1.57462805160321,0
274,"right",35.0617460801732,26.0251506883651,21.6077010764275,1.57462805160321,1
275,"right",42.1869998972397,37.9668347269762,35.3594862611499,3.21529364213347,1
275,"left",38.9717062551063,35.3185980382841,36.4053180697374,-3.21529364213347,0
276,"left",38.168542238418,47.2012476588134,47.3942262644414,1.88233407447115,1
276,"center",36.2862081639469,43.0042673842981,43.4041868150234,-1.88233407447115,0
277,"left",43.6072622879874,48.710058061406,49.1142283380032,1.75702562788501,1
277,"center",41.8502366601024,39.82092999015,39.1335523845628,-1.75702562788501,0
278,"center",43.5687683313154,38.8938782864716,39.2345637828112,3.00481877638958,1
